id,text,label,label_txt
6195,USER USER I think it’d be a beautiful gesture if the burned tower was replaced with a minaret to show that the strength of the west is in our diversity HASHTAG,3,['joy']
6196,"The people of HASHTAG are the ones paying the price of their leaders' corruption and arrogance from both sides. Everyone's priority should be the safety of all Venezuelians and a transition towards peace, stability, and economic prosperity. No to violence. No to civil war.",6,['others']
6197,10 Best Travel Hacks That Will Save You Money-  URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,6,['others']
6198,"Today is HASHTAG, so make sure you celebrate all things HASHTAG with some of our amazing HASHTAG from our ever-growing list of talented HASHTAG... Take a look HASHTAG! HASHTAG HASHTAG  URL  URL",3,['joy']
6199," HASHTAG Get your wise on to be in the music industry! Two great books to check out!'Hacking Music' by USER 'The 150,000 Music Degree' USER Does a brain good!   URL",3,['joy']
6200,HASHTAG minors please note potty language is used for puncuation!  URL,1,['disgust']
6201,"What a game. Liverpool were brilliant really but wasteful with some golden chances. Then, Messi. HASHTAG HASHTAG",3,['joy']
6202,Love how Theon dying and Bran decides to fucking bird HASHTAG HASHTAG,6,['others']
6203,So it’s fuck the old gods right? I’m only fucking with the Lord of Light from now on... HASHTAG HASHTAG,6,['others']
6204,Bravery. Commitment. A firefighter on their knees from inside the HASHTAG : via USER  URL,4,['sadness']
6205,"It took over 800 years, countless wars, rebellions and HASHTAG is still standing. This HASHTAG is yet another survivable tragedy.  HASHTAG",3,['joy']
6206,I remember being with Venezuelan friends in Texas when they were cheering a coup attempt that eventually failed. That was in 2002. HASHTAG,6,['others']
6207,"Erdogan backs USER HASHTAG: ""As a country which fought against coups and experienced the negative consequences caused by coups, we condemn the coup attempt in Venezuela (...) Ballot boxes are essential in democracies."" HASHTAG HASHTAG HASHTAG  URL",6,['others']
6208,Celebrating HASHTAG Gift the next generation a book they will cherish.. sparkle their curiosity and let them discover pure joy!  URL,3,['joy']
6209,It's HASHTAG. How long was the last time i read a nice book? Maybe 4 years. Recommend me a few books to read.,3,['joy']
6210,I hope those things the HASHTAG fans are holding up are recyclable HASHTAG,2,['fear']
6211,Who was the better team tonight? HASHTAG  HASHTAG  HASHTAG  HASHTAG  HASHTAG  HASHTAG,6,['others']
6212,"When a fascist party gains 24 seats (+24 from 0), is partially responsible for the hobbling of the traditional conservative neoliberal party, and on election day you see neighbors you used to wave to wearing VOX tags, it's way scarier than sort of hilarious. HASHTAG HASHTAG  URL",2,['fear']
6213,"Now that I had time to finally chill, I have to say that episode of GOT was intense. Thought it was going to end badly for everyone but the GOAT Arya saved them. Kinda anti-climatic but still that was a good episode. Now it's on to Cersi. HASHTAG",3,['joy']
6214,THAT WAS THE BEST EPISODE IVE EVER SEEN AHHH I'M SCREECHING!!! HASHTAG,3,['joy']
6215,It is with deep sadness that we witnessed a devastating fire that ravaged HASHTAG and our hearts and sympathies are with the people of France. The world will come together to reconstruct the great cathedral. HASHTAG HASHTAG  URL,4,['sadness']
6216,it pains me to see such a beautiful monument eaten by fire. HASHTAG HASHTAG  URL,4,['sadness']
6217,"HASHTAG""Get free book""Please Must watch sadhna channel at 7:30 pm  URL",6,['others']
6218,Dr. Seuss has often been a favorite with the children.  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,6,['others']
6219,USER On Twitter. What I say on this HASHTAG? Books are our never failing friends. Must Read & Learn The Noble Qur'an presents by the Lord of Aalamin.,3,['joy']
6220,Pls don’t let us down tonight. All the best USER HASHTAG HASHTAG,6,['others']
6221,Year 2030Me: Anyone remember 2019 when Liverpool won the 91 points trophy? Everyone else: Nope  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG USER USER USER,1,['disgust']
6222,One of my least favourite episodes of HASHTAG.,6,['others']
6223,USER All good ....90 mins of undisturbed epic viewing HASHTAG,3,['joy']
6224,Congratulations to my boys USER USER USER USER for winning HASHTAG once again! Have some fun tonight but let's get ready for Liverpool!,3,['joy']
6225,We never walk alone... let’s get this done boys HASHTAG HASHTAG,3,['joy']
6226,This is the best set of photos and all-around coverage of fire aftermath.  HASHTAG  HASHTAG  URL,4,['sadness']
6227,"The very wealthy who haven't donated $100m+, should be ashamed for not greatly helping restore one of the worlds greatest historical sites and countless treasures / artwork. USER, Mark Zuckerberg, USER USER HASHTAG USER  HASHTAG",1,['disgust']
6228,Trying to make sense of today's dramatic events in HASHTAG? Tune in to USER at 5:00 pm to hear CIC President USER's take on the struggle for power there HASHTAG,6,['others']
6229,Today is a holiday: HASHTAG We assist the new HASHTAG account for this amazing HASHTAG and HASHTAG in Ukraine: amazingcakesgvl in HASHTAG where we discovered the way she…  URL,6,['others']
6230,"Sorry HASHTAG, there will be no reading in this house. HASHTAG  URL",6,['others']
6231,4 Interesting Things We Learned from Tottenham vs Ajax URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
6232,Growing recognition that we face a HASHTAG thanks to voices of HASHTAG HASHTAG HASHTAG Now we need more policy action & commitment ⁦USER⁩ for 100% HASHTAG by 2030. Developers are ready to invest  URL,3,['joy']
6233,USER HASHTAG Damn straight. We need as many copies of that brave young woman as we can find. And put a rush on it.,6,['others']
6234,How did you feel about the last episode of HASHTAG?! Never miss a moment! Subscribe to the HASHTAG podcast now:  URL  URL,6,['others']
6235,"This expression: reserved for Mondays, the last week before payday and when fighting off a never ending army of the dead. HASHTAG  URL",6,['others']
6236,HASHTAG are HASHTAG champions for the eighth time in 11 seasons. Post Match reaction to follow ASAP!!!,3,['joy']
6237,HASHTAG: Bollywood Celebrities React to the Loss of the Historic Paris Landmark URL,4,['sadness']
6238,Facts. FUCK HASHTAG HASHTAG Yall will raise $800 Million to save a dumb ass church but not save the ONLY planet we can live on   URL,1,['disgust']
6239,"Sorry, USER, but to accuse USER of ""inciting violence"" in HASHTAG, while Maduro's thugs are literally running over people and shooting them in the streets, is unacceptable.  URL",0,['anger']
6240,"We can take care of those projects that you need HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG.  URL",6,['others']
6241,Happy  HASHTAG. Celebrate by purchasing the USER  URL,3,['joy']
6242,Glad to see Barca beat up on Liverpool HASHTAG HASHTAG,3,['joy']
6243,USER HASHTAG — Best player on the planet!? OR biggest cheat in world football?   USER HASHTAG HASHTAG,1,['disgust']
6244,A VERY GOOD MORNING TO YOU HASHTAG OT THE PLANET... HASHTAG!!  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL  URL,3,['joy']
6245,HASHTAG election: HASHTAG win amid far-right breakthrough  URL HASHTAG HASHTAG,3,['joy']
6246,"I'm not normally one to pile on, but the inability to clearly see what goes on in the night scenes of HASHTAG has been literally the only critique I have ever had of the show. But last night was worse than ever.",6,['others']
6247,"""I heard HASHTAG is a good show.""Me:  URL",6,['others']
6248,"Barça’s domestic reign in the last decade has been impressive:*This will be HASHTAG title number 26 for the club*The Catalans will have won 8 out of last 11*Still on course for an historic treble of trebles (2009, 2015, 2019?) HASHTAG HASHTAG",3,['joy']
6249,"Beautiful spring day, but Notre Dame still haunts. HASHTAG HASHTAG HASHTAG HASHTAG  URL",4,['sadness']
6250,Ugh.. it was just an old church and no one was injured. This was not Grenfall or the WTC - the collective pant-wetting and pledges of money etc.. save it for when it matters. HASHTAG -  International call for architects to design new spire URL,1,['disgust']
6251,"USER USER USER All By Design BY the HASHTAG- HASHTAG Emails Reveal Direct US HASHTAG Of HASHTAG  URL via USER One thing the US doesnt want is A successful HASHTAG Country,they want it all,OIL! HASHTAG",3,['joy']
6252,Can’t let HASHTAG pass without sharing my favorite books: HASHTAG & HASHTAG - Author: Me!    URL,6,['others']
6253,"Dystopian Literature explores social and political structures 'in a dark, nightmare' world. Propoganda is used to control citizens, freedom is restricted and people live in constant fear. There have been some very popular books in recent times around these themes. HASHTAG  URL",6,['others']
6254,Oh my goodness... That free kick... HASHTAG HASHTAG HASHTAG,5,['surprise']
6255,Think that’s the first time I’ve ever seen Messi play acting like a scumbag HASHTAG HASHTAG HASHTAG,6,['others']
6256,p4 HASHTAG has spoken up our future. Do you support her?  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,3,['joy']
6257,"""You are a good man. Thank you""I'm gonna miss you!!  HASHTAG HASHTAG  URL",6,['others']
6258,Finally! Messi scores and Barca are less than half an hour from being crowned HASHTAG champions!,3,['joy']
6259,Who’s the person walking between the bell towers of HASHTAG as the fire raged?  URL HASHTAG  URL,6,['others']
6260,"USER I watched your interview on CNN on HASHTAG . I agree with what you said that hope rises in difficulties. None can destroy the symbols of faith, peace and spiritually, we should rebuild them with strong will and efforts. Thank you",6,['others']
6261,USER USER You've been telling all of us about HASHTAG for a long time. Sorry to see what's going on in your country. Let's all hope and pray that things can change for the better very soon.,4,['sadness']
6262,This is very difficult to watch HASHTAG  URL,4,['sadness']
6263,"Oh wow.... Just when I think I've worked out who the  is, the little fella USER in HASHTAG goes and does that. We are in the presence of greatness  Great HASHTAG game!! Superb coverage from USER as ever ",3,['joy']
6264,USER One of the best thread on books ever!! HASHTAG ,3,['joy']
6265,We're not serious about tackling HASHTAG are we. 2 obvious things we should do NOW are make full HASHTAG a mandatory charge on ALL airline tickets - and scrap the indefensible HASHTAG. But we won't. HASHTAG USER USER HASHTAG HASHTAG,0,['anger']
6266,I am picking HASHTAG  forsake  of USER and USER who were cheated out of HASHTAG last year by HASHTAG HASHTAG,6,['others']
6267,I actually screamed 7 times while winding up ep 3 HASHTAG ,5,['surprise']
6268,"One was loyal to his Queen,One was loyal to her people. One died protecting his Queen,the other died protecting her people. RIP House Mormont   HASHTAG HASHTAG HASHTAG  HASHTAG HASHTAG  HASHTAG HASHTAG HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG  URL",4,['sadness']
6269,"Etudiants, lisez ""Fire at USER : an Open Letter to my Students"" (par USER), cf.  URL via USER [thanks for sharing]. HASHTAG HASHTAG HASHTAG  URL",6,['others']
6270,"USER USER USER USER so this is the political ammunition that HASHTAG is offering up to the HASHTAG, to say nothing of HASHTAG. And with HASHTAG in charge, you’re losing....",6,['others']
6271,Win our amazing books in two steps. 1) Write the best caption of the picture. 2) Tag three of your friends. HASHTAG HASHTAG  URL,6,['others']
6272,"Wow, fantastic goal!!! That is magic by Messi!!! HASHTAG HASHTAG",3,['joy']
6273,"HASHTAG 's HASHTAG wins election but will have to form coalition with HASHTAG HASHTAG got 24 seats, becoming first explicitly far-right party to gain representation in Spanish politics since death of HASHTAG & end of military dictatorship HASHTAG  URL",6,['others']
6274,"Congratulation to USER for wining HASHTAG title. They have some quality players who display magic throughout the season. However, since I am a USER fan I am hoping that next season would be ours ",6,['others']
6275, Firefighters form human chain to rescue priceless treasures HASHTAG  URL HASHTAG  HASHTAG  URL,6,['others']
6276,The people crying for guaido are really telling on them$elve$ HASHTAG HASHTAG,1,['disgust']
6277,Today would be a great day for Governor USER to visit the people of HASHTAG to see the hardships and struggles that they face each day.,6,['others']
6278,"HASHTAG, what's your favourite book ever?",6,['others']
6279,Which would USER fans prefer to win No you can’t win both - If you’d rather win the Champions league - would you field a weakened team against USER to ensure the chances are better at Anfield? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
6280,HASHTAG HASHTAG HASHTAG HASHTAG LoL..... Begins With 'L & Ends With 'LSo Does   ....   URL,6,['others']
6281,"HASHTAG HASHTAG HASHTAG USER Nobel Peace Prize nominee HASHTAG claims we need system change to save the planet, and the majority of experts, from the IPCC, through to our own research, would certainly agree...  URL",1,['disgust']
6282,"Worked this up last week, inspired by climate activist Greta Thunberg and the raising of awareness of HASHTAG  HASHTAG HASHTAG HASHTAG  HASHTAG  URL",3,['joy']
6283,The Night King soundtrack is hauntingly beautiful. Visuals help even more. HASHTAG  USER USER,3,['joy']
6284,Thrones links so many things together so perfectly. Things you don't even realise. It's why it'll never be topped. Ever.  HASHTAG ,3,['joy']
6285,USER USER USER USER USER USER Can't believe this happens to be the play this year after what just happened!  My daughter can't wait to see this year's play! I just ordered the book - embarrassed that I haven't read it yet. HASHTAG HASHTAG,5,['surprise']
6286,"Conspiracy theories are running rife like wildfire about the disastrous HASHTAG. Some USA Facebook ""friends"" are in full blame/pointing fingers/tinfoil-hat/hate/xenophobia/racist mode & more of an ilk are popping out of the woodwork. Sheer madness!",6,['others']
6287,The mainstream media isn't covering this because they don't want people to know that socialism is failing. We need this message to get out Patriots. HASHTAG is counting on us. The have the right to be heard.  URL,0,['anger']
6288,"USER are you  just pretending that you don't know the truth about HASHTAG this HASHTAG woman is talking utter shite! HASHTAG is NOT ""loved by the poor"" That interview was a complete piece of complicit HASHTAG  by HASHTAG Shame on the HASHTAG",1,['disgust']
6289,Currently my most beloved book HASHTAG  URL,6,['others']
6290,It’s HASHTAG. Our tip: seize the day and enjoy reading our HASHTAG “The World of HASHTAG Technologies”. Find the HASHTAG at  URL HASHTAG HASHTAG,6,['others']
6291,USER have won there last 22 matches in all competition while USER have won there last 10 games but have conceded in all HASHTAG away matches this season. Who do you think has a better chance of winning today? Follow USER to predict and win cash prizes.  URL,6,['others']
6292,I rate Suarez for that celebrating against them beautiful  HASHTAG,3,['joy']
6293,"HASHTAG : HASHTAG WIN HASHTAG HASHTAG. The HASHTAG WON the HASHTAG, Aiming to form a HASHTAG with the HASHTAG, HASHTAG. Via USER:  URL USER USER USER USER  URL",6,['others']
6294,If you care about your childrens future listen to Greta Open your eyes wide and listen to the ones who will lose out in all this. HASHTAG HASHTAG HASHTAG  URL,6,['others']
6295,I’m so glad we had our television color professionally calibrated. HASHTAG,3,['joy']
6296,Totally missed the scene of Cersei pissing her pants on facing the Night King. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
6297,Jorah taking so many blows but standing till Dany was safe is one of the most beautiful scenes in whole series HASHTAG  URL,6,['others']
6298,8 and finally- FUCK EURON GREYJOY.  HASHTAG,0,['anger']
6299,"USER HASHTAG is a weakly-cowardly-liberal-globalist.  Don’t expect anything significant to come from him.  Liberal’s quest for multiculturalism in Europe is catching up to them quickly, and in a fierce way.  USA HASHTAG  HASHTAG ",1,['disgust']
6300,"Not only is this tit still speaking like a 4 yr old, he's just been tucked up . Good old Trump values, just throw everything at it and see if that works. Perhaps you should stop building the wall? USER HASHTAG HASHTAG  URL",1,['disgust']
6301,So the US is backing a ‘coup’ in HASHTAG? Surprised?,1,['disgust']
6302,USER USER USER I’m your constituent & I want to know what you are doing to help HASHTAG? They need help because they can’t do it on their own! Venezuela was once beautiful & HASHTAG destroyed it. HASHTAG HASHTAG HASHTAG  HASHTAG HASHTAG ,0,['anger']
6303,Happy HASHTAG! These are the books  that should be on every futurist's bookshelf. They explore and explain  the basic concepts and tools of strategic foresight. And help us think  more exponentially about the future.  URL,3,['joy']
6304,"Happy HASHTAG fellow bookies, please share some of your favourite book quotes below",6,['others']
6305,Even USER HASHTAG fans cant be mad at that USER goal! HASHTAG HASHTAG HASHTAG,3,['joy']
6306,Klopp: The wind distracted us and there was a goat running around the pitch HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
6307,Ahead of Spain's general election on Sunday -- tipped to be a tight race in which every seat will count -- the depopulation of the country's interior and the problems it causes rural voters has come into focus  URL By USER HASHTAG  URL,3,['joy']
6308,This is another best night to celebrate HASHTAG  URL,3,['joy']
6309,Traditional high altar preserved. Novus Ordo altar destroyed. Chance or sign? HASHTAG HASHTAG  URL,5,['surprise']
6310,"HASHTAG Glory ,then ashesMen's dreams in a spark transformedBurning hearts unite ",6,['others']
6311,A Coup in HASHTAG? That Word Is Best Avoided in This Situation  URL  URL,6,['others']
6312,More about the motives for the unsuccessful coup attempt in HASHTAG  URL,6,['others']
6313,Absolutely clinical from Barcelona. Experience in winning multiple trophies showed there. And having a  in your team always helps. Sorry but Salah can’t be missing the chance he had on a massive occasion like this. HASHTAG,6,['others']
6314,"You can have an opinion about politics, football, Eurovision Song Contest, the best bar in town, the worst joke you’ve ever heard but not about climate change, because that’s a scientific f-a-c-t  HASHTAG  URL",6,['others']
6315,“She can see carbon dioxide with the naked eye. She sees how it flows out of chimneys and changes the atmosphere in a landfill.”orly? what a special gift.. lol? HASHTAG  URL,6,['others']
6316,“No one can kill the Night King” “NO ONE”  HASHTAG,6,['others']
6317,Spain Socialist PM Wins National Elections URL HASHTAG  URL,6,['others']
6318,I was half joking when I said that after HASHTAG they might built a mosque. HASHTAG HASHTAG  URL,6,['others']
6319,Don't put your donation money in the hands of bad actors. Know these 5 tips so you don't get scammed. Information Security Magazine HASHTAG  URL  URL,2,['fear']
6320,HASHTAG - I pray for the safety & freedom of the people   URL,4,['sadness']
6321,"Don’t know about others, but Books definitely Give you Wings. Have a great World Book Day everyone. Keep reading the right. :)Repost at USER HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",3,['joy']
6322,"Messi, holy shit. It's just not even fair HASHTAG",0,['anger']
6323,"Lots of great games today, including HASHTAG.  HASHTAG has not lost at home in the Champions League since 2013. HASHTAG USER",3,['joy']
6324,Messi has not scored against Liverpool ? no problem man just watch him. HASHTAG HASHTAG HASHTAG HASHTAG  URL,6,['others']
6325,"The USER citizen's climate pledge only has 4,121 signatories. There are 7bn of you out there. Get signing, get sharing, and get acting. URL HASHTAG HASHTAG HASHTAG",6,['others']
6326,"Looks like the climactic battle in HASHTAG will be the forces of science and rationality against the forces of superstition and magic. All of Westeros should hope the former wins, it might finally lead to progress in this society that's stagnated for centuries.",6,['others']
6327,Just finished watching episode 3 and that might js be the best episode... yet. HASHTAG you beaut!! Good bye.. HASHTAG HASHTAG  HASHTAG and the beloved HASHTAG and many more. P.. s.. kinda wanted to see HASHTAG as a white walker.... Lol HASHTAG,3,['joy']
6328,Good Luck USER  Grab that USER  title tonight HASHTAG HASHTAG HASHTAG,6,['others']
6329,HASHTAG is very much on my mind today. HASHTAG - no one died yet over 700 Million has been raised within 24 hours while we have GrenfellTower victims still displaced. It took over a year to get a fraction of what an inanimate building got overnight.,6,['others']
6330,"Not a religious type... but hate seeing historic places like this get damaged, or destroyed. We need more of these types of efforts, for all of our world's treasures: HASHTAG HASHTAG HASHTAG URL",4,['sadness']
6331,"Why is people criticizing Notre Dame and comparing what happened with poverty? I do not know what one has got to do with the other, apart from the fact that both things are terrible HASHTAG",6,['others']
6332,"Just as the case was with HASHTAG, Western news outlets refuse to cover the massive rallies launched by the people of HASHTAG today against the latest US-backed military coup attempt because it doesn’t advance their pro-war, regime change agenda. HASHTAG  URL",0,['anger']
6333,I love this story! Couple asked for HASHTAG instead of gifts for their wedding so they could set up a library for kids who didn't have access to them.  HASHTAG  URL,3,['joy']
6334,possible in my life. And I am horribly limited.” ― Sylvia Plath  HASHTAG HASHTAG,4,['sadness']
6335,"HASHTAG Leg 1 HASHTAG HASHTAG played like the old HASHTAG but it was HASHTAG the one that got the victory. Effectiveness at its top HASHTAG, always…  URL",6,['others']
6336,So after the two semi finals who has the better chance of going through HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
6337,Do yourself a favour and listen to USER speeches. I would recommend the one she made in EU parliament. HASHTAG HASHTAG  URL,6,['others']
6338,"!!! GREAT new out of HASHTAG, HASHTAG:   BBC News - HASHTAG: HASHTAG WIN amid far-right breakthrough  URL  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG",3,['joy']
6339,Everyone is complaining but I feel like I didn’t even notice how dark last nights episode was... the whole show has been dark and I was too into it!!! HASHTAG,3,['joy']
6340,Boot Watch: Dembele casually rolling out a pair of Vapor 10s for Barcelona tonight  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
6341,"So if you’re legally in the system and you’re still homeless, I’m sorry but nobody is going to hand you “free cash.” This is a sub to all of you “crying out for humanity.”  HASHTAG",1,['disgust']
6342,"In the wake of the terrible tragedy of the HASHTAG we would like to share this prayer from Episcopal Church Memes. We HASHTAG today for the clergy, parish, pilgrims and visitors of USER. HASHTAG HASHTAG HASHTAG HASHTAG  URL",6,['others']
6343,Socialist regimes are now doing what socialist regimes do best. Murdering the citizens who dissent. HASHTAG  URL,1,['disgust']
6344,"Lack of encouragement from parents /caregiver, Inadequate \absense of reading materials and absence of library HASHTAG URL  URL",6,['others']
6345,Happy HASHTAG!!I've been seeing many beautiful bookshelves out there. Mine is humble but all my own and I love it. The shelves were made by a very special…  URL,3,['joy']
6346,USER Bwahaha we are shit and got the same result. You lot are supposed to be the best team in England and have the best striker and defender in the league and still cant keep a clean sheet or score HASHTAG HASHTAG HASHTAG,6,['others']
6347,Greta is doing a pretty dam job speaking on behalf of future generations! See more here:  URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
6348,All the time in the world for Suarez being a military grade shithouse to these. HASHTAG HASHTAG,6,['others']
6349,Well HASHTAG was insane  all the feels.,4,['sadness']
6350,Ayra used the trick she used on Brianne to ice the night king HASHTAG,6,['others']
6351,"It's all over, USER 1 - USER 0Barça HASHTAG champions again! Needed HASHTAG though, who came on at half time to score winner!",3,['joy']
6352,USER It is a pity that such a marvelous and historical building burned to ashes. My thoughts and prayers go out to all Parisians.    HASHTAG HASHTAG HASHTAG,4,['sadness']
6353,"so sad, but also so inspiring! HASHTAG HASHTAG",4,['sadness']
6354,South Africans - take note of what’s happening in Venezuela. Please Vote wisely  for tomorrow and our future HASHTAG HASHTAG HASHTAG  HASHTAG HASHTAG,6,['others']
6355,"Did we just realize that today is HASHTAG which is the same day as the launch of our Audiobook with USER? Yes. Are we ecstatic? Yes, very much so  URL",3,['joy']
6356,"USER "" I loved her against reason, against promise, against peace, against hope, against happiness, against all discouragement that could be.""Charles Dickens, Great Expectations HASHTAG",6,['others']
6357,Happy HASHTAG! Here's our latest review: USER's HASHTAG!  URL  URL,3,['joy']
6358,Two goals against the run of play - that’s what makes them Barca HASHTAG,3,['joy']
6359,"USER makes real estate so easy, anyone can do it! See below how we can help you save 6% when you list your home with us.  URL HASHTAG HASHTAG HASHTAG HASHTAG",3,['joy']
6360,URL HASHTAG HASHTAG Socialist party PSOE wins Spain election,6,['others']
6361,Yes USER ... So proud for you... Huge supporter.. The best prime minister in Europe right now HASHTAG,3,['joy']
6362,"Spent last night and majority of today underwhelmed with resolution of the HASHTAG. All-time great villains have depth (Joker, Thanos) and I felt like we needed to know more about him. Then I remembered what he represents. Death has no depth. I’m good now. HASHTAG",6,['others']
6363,"The HASHTAG is a tragedy, no doubt about it. I sat watching, gutted that I'll never get to see it in all its glory. But I have to wonder where all the billionaires were offering help on the morning after HASHTAG. We live in a strange , we really do.",4,['sadness']
6364,"Champion of the people, USER has traveled to HASHTAG to personally bring peace to the country. When asked for comment, he replied, ""Well that wasn't real Socialism. I'm here to show the people how it's done."" HASHTAG HASHTAG  HASHTAG  URL",6,['others']
6365,"USER Are you saying that if we talk nice to you, you'll come to your senses about HASHTAG?'kay, I'll give it a shot: Please, Ms. Khalek, understand that you're dead wrong about MY country, whose situation you don't have to endure day after day.",6,['others']
6366,Horrific scenes in HASHTAG - this is unacceptable barbaric behaviour  URL,1,['disgust']
6367,"WATCH: Together with Books to Prisoners, Bo-Won Keum is fostering empowerment through literature for prisoners. HASHTAG Here's how design is helping her do that:  URL",1,['disgust']
6368,Messi  show them no Mercy please  HASHTAG HASHTAG,3,['joy']
6369,"Here we go, should be a good one. HASHTAG HASHTAG",3,['joy']
6370,Feels good to have finished my nursing project for the semester so I can now relax and watch HASHTAG   URL,3,['joy']
6371,"Strong improvement for USER who should now form a coalition with USER in HASHTAG - but a worrying surge for the far-right, anti-immigrant and anti-Islam party, Vox. HASHTAG  URL",2,['fear']
6372,I'm hyperventilating. this episode is too intense and too exciting. HASHTAG HASHTAG HASHTAG  URL,6,['others']
6373,One of the most beautiful scenes and acts my eyes has ever watched HASHTAG HASHTAG HASHTAG HASHTAG USER your watch is over and Ours stills continue... Most Epic HASHTAG Ever...,3,['joy']
6374,We are the champions  Messi scores the winner   HASHTAG 26 HASHTAG HASHTAG,3,['joy']
6375,"As human beings that have been subjected to a socialist system fight for their dignity and for control of their country, pay close attention to how socialist government thugs treat the citizens they have disarmed. HASHTAG  USER USER",1,['disgust']
6376,"HASHTAG’s mentor seeks refuge in Chile’s HASHTAG embassy, development could point to the failure of a coup attempt  URL",6,['others']
6377,"Happy World Book Day! Our residents are hard at work crafting their stories, poems and comics that will be featured in our book, ""Old Wise Tales: Life Lessons for a Future Generation."" Happy Reading! HASHTAG HASHTAG  URL",3,['joy']
6378,Today is World Book Day. Please verify my USER account on today's auspicious day. HASHTAG USER USER USER,3,['joy']
6379,"Second Champions League semi-final this week, tonight at 8pm! HASHTAG  URL",3,['joy']
6380,Barrie youth protest climate change! HASHTAG HASHTAG USER HASHTAG  URL,6,['others']
6381,the no 1 hero in this episode is Melisandre for lighting the trench and making us actually see the battle HASHTAG HASHTAG,6,['others']
6382,"I **KNOW** Lena Headey is about to act her ass off in these upcoming episodes, and I NEED her to win ALL of the statues this upcoming award season. ALL. OF. THEM.  HASHTAG HASHTAG  HASHTAG HASHTAG",6,['others']
6383,B A R C E L O N A Crowned the La Liga Champions n how fitting  that the Magician scored the winning goal HASHTAG HASHTAG,3,['joy']
6384,Struggling HASHTAG held to goalless draw by Getafe - Gulf Times HASHTAG  HASHTAG  URL,4,['sadness']
6385,"As promised, my HASHTAG piece, I’ll make it available for sale in my website and donate the money I get from it. Go to my instagram to read this painting’s story HASHTAG  URL",6,['others']
6386,I have some hopefully-not-too-controversial thoughts on the Notre Dame Cathedral Fire. And an answer for the negative comments about why I published a video on another topic first. + A tarot reading! HASHTAG HASHTAG HASHTAG  URL,6,['others']
6387,From the USER editorial board: The true meaning of Notre Dame. Restoring the ruins of our natural history and civilisation remains a challenge   URL | HASHTAG,6,['others']
6388,Great day for a coup to get the people's freedom back. Some coup music because I always love good fight music. URL HASHTAG,3,['joy']
6389,"HASHTAG  Oh, yes, World Book Encyclopedias... our first rung on the ladder of higher learning! Loved them!  URL",6,['others']
6390,"HASHTAG The most widely read book in the world This book has such a precious knowledge that if a bad person is bad, then once you read this book, then all bad habits will be lost and the main purpose of our life is by reading this book. If you know, you can also read.  URL",6,['others']
6391,HASHTAG who are your favorite writers? share them with us please,6,['others']
6392,WATCH: What do you think is the best option for USER to nullify Lionel Messi in their USER semifinals match later today?  HASHTAG HASHTAG HASHTAG  URL,3,['joy']
6393,Dear diary: Liverpool vs Ajax HASHTAG  HASHTAG,6,['others']
6394,Mother's Day Outsiders and Skeptics Ice Age Watch: HASHTAG HASHTAG HASHTAG  URL,6,['others']
6395,Extinction Rebellion protesters to stand in European elections HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL  URL,6,['others']
6396,Everyone talking about endgame spoilers but I’m out here dodging HASHTAG spoilers I missed last night,4,['sadness']
6397,That episode was awesome and epic and amazing and emotional and I was on tenterhooks the whole time HASHTAG HASHTAG,3,['joy']
6398,My heart is sad for Notre Dame.  Such a glorious masterpiece.  She had a soul that made her rightly beloved to so many throughout centuries! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,4,['sadness']
6399,"So USER in other words, STFU!!! Stay out of other countries business!!! Worry about your own country, you swore, and took an oath to protect, you piece of s***!!! HASHTAG  HASHTAG  HASHTAG  URL",1,['disgust']
